"","Date","CharacterName","CharacterName1","CharacterName2","CharacterName3","Smiley","Rarity","MaxHP","Power","Damage_Range","Type","Target","L1","L2","L3","L4","L5","MAX","PowerName","AP","Color","Use","L1.AP","L2.AP","L3.AP","L4.AP","L5.AP","MAX.AP","Tile_Convert_Active_Color","Tile_Convert_Source","Tile_Convert_Color","Tile_Charged_Color","Match_Proc","CD_Present_Proc","CD_Resolve_Proc","Damage_Taken_Proc","Ability_Use_Proc","Direct_Damage","Possible_Damage","Conditional_Damage","Defensive","Offensive","Team_Damage","Cheap","Moderately_Cheap","Moderately_Expensive","Expensive","Healing","Stun","Shake","Swap","Backfire","Convert_Tile_Color","Improve_Special_Tile","Manipulate_CD","Add_Strike_Tile","Add_Attack_Tile","Add_Protect_Tile","Add_Charged_Tile","Add_Critical_Tile","Add_Trap_Tile","Add_CD_Tile","Add_2_Turn_CD_Tile","Add_Web_Tile","Add_Locked_Tile","Add_Invis_Tile","Add_Special_Tile","Remove_Special_Tile","Steal_Special_Tile","Destroy_AP","Gain_AP","Steal_AP","Manipulate_AP"
"414",,"Spider-Man (Original)","Spider-Man","Original","Spider-Man",":spiderman:",1,2754,"SpiderMan1_P2","","add_web","tile","1","1","1","1","1","1","All Tied Up",8,"blue","active","0.125","0.125","0.125","0.125","0.125","0.125",,,,,,,,,,"no","","","","","","","yes","","","","",,"",,"","",,"","","","","",,"","","yes","",,"",,,,,,""
"415",,"Spider-Man (Original)","Spider-Man","Original","Spider-Man",":spiderman:",1,2754,"SpiderMan1_P2_max","(max)","stun","target","1","2","2","3","3","3","All Tied Up",8,"blue","active","0.125","0.25","0.25","0.375","0.375","0.375",,,,,,,,,,"no","","","yes","","","","yes","","","","yes",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"416",,"Spider-Man (Original)","Spider-Man","Original","Spider-Man",":spiderman:",1,2754,"SpiderMan1_P2_min","(min)","stun","team","1","1","1","1","1","1","All Tied Up",8,"blue","active","0.125","0.125","0.125","0.125","0.125","0.125",,,,,,,,,,"no","","","yes","","","","yes","","","","yes",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"417",,"Spider-Man (Original)","Spider-Man","Original","Spider-Man",":spiderman:",1,2754,"SpiderMan1_P3_min","(min)","add_critical","tile","2","2","2","2","2","2","Spectacular Strategy",8,"purple","active","0.25","0.25","0.25","0.25","0.25","0.25",,,,,,,,,,"no","","","","yes","","","yes","","","","","yes","",,"","",,"","","","","yes",,"","","","",,"",,,,,,""
"418",,"Spider-Man (Original)","Spider-Man","Original","Spider-Man",":spiderman:",1,2754,"SpiderMan1_P3_max","(max)","add_critical","tile","2","4","4","4","4","4","Spectacular Strategy",8,"purple","active","0.25","0.5","0.5","0.5","0.5","0.5",,,,,,,,,,"no","","","","yes","","","yes","","","","","yes","",,"","",,"","","","","yes",,"","","","",,"",,,,,,""
"419",,"Spider-Man (Original)","Spider-Man","Original","Spider-Man",":spiderman:",1,2754,"SpiderMan1_P3","","add_web","tile","1","1","1","1","1","2","Spectacular Strategy",8,"purple","active","0.125","0.125","0.125","0.125","0.125","0.25",,,,,,,,,,"no","","","","","","","yes","","","","","yes","",,"","",,"","","","","",,"","","yes","",,"",,,,,,""
"420",,"Storm (Modern)","Storm","Modern","Storm",":storm:",1,1620,"Storm1_P1","","damage","target","NA","NA","NA","NA","NA","NA","Lightning Strike",10,"green","active","","","","","","",,,,,,,,,,"yes","yes","","","yes","","","","yes","","","","yes","",,"","",,"","","","","",,"","","","",,"",,,,,,""
"421",,"Storm (Modern)","Storm","Modern","Storm",":storm:",1,1620,"Storm1_P1","","destroy_tile","tile","8","9","10","12","14","14","Lightning Strike",10,"green","active","0.8","0.9","1","1.2","1.4","1.4",,,,,,,,,,"","","","","","","","","yes","","","","yes","",,"","",,"","","","","",,"","","","",,"",,,,,,""
"422",,"Storm (Modern)","Storm","Modern","Storm",":storm:",1,1620,"Storm1_P2","","damage","target","20","20","25","25","30","366","Mistress of the Elements",9,"yellow","active","2.22222222222222","2.22222222222222","2.77777777777778","2.77777777777778","3.33333333333333","40.6666666666667",,,,,,,,,,"yes","yes","","","yes","","","yes","","","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"423",,"Storm (Modern)","Storm","Modern","Storm",":storm:",1,1620,"Storm1_P3","","attack","tile","NA","NA","NA","NA","NA","224","Hailstorm",9,"black","active","","","","","","24.8888888888889",,,,,,,,,,"no","yes","","","yes","","","yes","","","","",,"",,"","",,"","yes","","","",,"","","","",,"yes",,,,,,""
"424",,"Venom (Dark Avengers Spider-Man)","Venom","Dark Avengers Spider-Man","Venom",":venom:",1,2640,"Venom_P1","","damage","target","31","47","62","78","93","759","Devour",12,"black","active","2.58333333333333","3.91666666666667","5.16666666666667","6.5","7.75","63.25",,,,,,,,,,"yes","yes","","","yes","","","","","yes","","",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"425",,"Venom (Dark Avengers Spider-Man)","Venom","Dark Avengers Spider-Man","Venom",":venom:",1,2640,"Venom_P2","","stun","target","1","1","1","1","1","1","Symbiote Snare",7,"purple","active","0.142857142857143","0.142857142857143","0.142857142857143","0.142857142857143","0.142857142857143","0.142857142857143",,,,,,,,,,"no","","","yes","","","yes","","","","","yes",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"426",,"Venom (Dark Avengers Spider-Man)","Venom","Dark Avengers Spider-Man","Venom",":venom:",1,2640,"Venom_P2","","stun","team","0","0","0","0","1","1","Symbiote Snare",7,"purple","active","0","0","0","0","0.142857142857143","0.142857142857143",,,,,,,,,,"no","","","yes","","","yes","","","","","yes",,"",,"","",,"","","","","",,"","","","",,"",,,,,,""
"427",,"Venom (Dark Avengers Spider-Man)","Venom","Dark Avengers Spider-Man","Venom",":venom:",1,2640,"Venom_P2","","add_web","tile","1","1","1","1","1","1","Symbiote Snare",7,"purple","active","0.142857142857143","0.142857142857143","0.142857142857143","0.142857142857143","0.142857142857143","0.142857142857143",,,,,,,,,,"no","","","","","","yes","","","","","",,"",,"","",,"","","","","",,"","","yes","",,"",,,,,,""
"428",,"Yelena Belova (Dark Avengers Widow)","Yelena Belova","Dark Avengers Widow","Yelena Belova",":yelena:",1,1540,"Yelana_P1","","AP","NA","NA","NA","NA","NA","NA","NA","Lethal Recon",13,"purple","active","","","","","","",,,,,,,,,,"no","","","yes","yes","","","","","yes","","",,"",,"","",,"","","","","",,"","","","",,"",,,"yes","yes","yes","yes"
"429",,"Yelena Belova (Dark Avengers Widow)","Yelena Belova","Dark Avengers Widow","Yelena Belova",":yelena:",1,1540,"Yelana_P2","","damage","target","31","34","37","40","40","358","Payback Mission",13,"black","active","2.38461538461538","2.61538461538462","2.84615384615385","3.07692307692308","3.07692307692308","27.5384615384615",,,,,,,,,,"yes","yes","","yes","yes","","","","","yes","","",,"",,"","",,"","","","","",,"","","","",,"","yes",,,,,""
"430",,"Yelena Belova (Dark Avengers Widow)","Yelena Belova","Dark Avengers Widow","Yelena Belova",":yelena:",1,1540,"Yelana_P2","","add_critical","target","1","1","1","1","1","2","Payback Mission",13,"black","active","0.0769230769230769","0.0769230769230769","0.0769230769230769","0.0769230769230769","0.0769230769230769","0.153846153846154",,,,,,,,,,"","","","yes","yes","","","","","yes","","",,"",,"","",,"","","","","yes",,"","","","",,"","yes",,,,,""
"431",,"Yelena Belova (Dark Avengers Widow)","Yelena Belova","Dark Avengers Widow","Yelena Belova",":yelena:",1,1540,"Yelana_P2","","remove_special","tile","1","1","1","1","1","2","Payback Mission",13,"black","active","0.0769230769230769","0.0769230769230769","0.0769230769230769","0.0769230769230769","0.0769230769230769","0.153846153846154",,,,,,,,,,"","","","yes","","","","","","yes","","",,"",,"","",,"","","","","",,"","","","",,"","yes",,,,,""
"432",,"The Hulk (Totally Awesome)","The Hulk","Totally Awesome","The Hulk",":hulkcho:",4,18442,"AwesomeHulk_P1_min","(min)","damage","target","73","365","639","1195","2071","4114","Mastermind Excello",12,"green","active","6.08333333333333","30.4166666666667","53.25","99.5833333333333","172.583333333333","342.833333333333",,,,,,,,,,"yes","yes","yes","","yes","","","","","yes","","","yes","",,"","",,"","","","","",,"",,"","",,"",,,,,,""
"433",,"The Hulk (Totally Awesome)","The Hulk","Totally Awesome","The Hulk",":hulkcho:",4,18442,"AwesomeHulk_P1_max","(max)","damage","target","883","1295","1779","2665","6481","12934","Mastermind Excello",12,"green","active","73.5833333333333","107.916666666667","148.25","222.083333333333","540.083333333333","1077.83333333333",,,,,,,,,,"yes","yes","yes","","yes","","","","","yes","","","yes","",,"","",,"","","","","",,"",,"","",,"",,,,,,""
"434",,"The Hulk (Totally Awesome)","The Hulk","Totally Awesome","The Hulk",":hulkcho:",4,18442,"AwesomeHulk_P2a","","charge_tile","tile","NA","NA","NA","NA","NA","NA","See the Math of It",7,"blue","active","","","","","","",,,,"blue",,,"yes",,,"no","","","","yes","","yes","","","","","","yes","",,"","",,"","","","yes","",,"","yes","","",,"",,,,"yes",,"yes"
"435",,"The Hulk (Totally Awesome)","The Hulk","Totally Awesome","The Hulk",":hulkcho:",4,18442,"AwesomeHulk_P2a","","cd","tile","1","1","1","1","1","1","See the Math of It",7,"blue","active","0.142857142857143","0.142857142857143","0.142857142857143","0.142857142857143","0.142857142857143","0.142857142857143",,,,"blue",,,"yes",,,"no","","","","yes","","yes","","","","","","yes","",,"","",,"","","","","",,"yes","yes","","",,"",,,,"yes",,"yes"
"436",,"The Hulk (Totally Awesome)","The Hulk","Totally Awesome","The Hulk",":hulkcho:",4,18442,"AwesomeHulk_P3","","heal","self","462","540","618","774","1086","2151","Hot Dog Stand",5,"black","active","92.4","108","123.6","154.8","217.2","430.2","black","basic","blue",,,,,,,"no","","","yes","","","yes","","","","yes","",,"",,"","",,"","","","","",,"",,"","",,"",,,,,,""
"437",,"The Hulk (Totally Awesome)","The Hulk","Totally Awesome","The Hulk",":hulkcho:",4,18442,"AwesomeHulk_P3","","convert","tile","3","3","3","3","3","3","Hot Dog Stand",5,"black","active","0.6","0.6","0.6","0.6","0.6","0.6","black","basic","blue",,,,,,,"no","","","","yes","","yes","","","","","",,"",,"yes","",,"","","","","",,"",,"","",,"",,,,,,""
